Actions_taken,Liberal,Unconstitutional,Precedent_alteration,Unanimous,Year_of_decision,Lower_court_disagreement,Log_exposure
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,1.0,1.0,0.0,1.0,1974.0,1.0,2.3
0.0,1.0,1.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1974.0,1.0,2.3
0.0,1.0,1.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1974.0,1.0,2.3
1.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
3.0,1.0,0.0,0.0,0.0,1974.0,0.0,1.79
0.0,1.0,1.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1974.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
1.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,1.0,2.3
0.0,1.0,1.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,1.0,0.0,1.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,1.0,1.0,0.0,0.0,1974.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,1.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
2.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
2.0,0.0,0.0,0.0,0.0,1975.0,0.0,0.69
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
1.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,1.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,1.0,2.3
0.0,1.0,1.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1975.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,1.0,2.3
3.0,1.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1975.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1975.0,1.0,2.3
0.0,1.0,1.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
3.0,0.0,0.0,0.0,0.0,1975.0,0.0,0.69
0.0,1.0,1.0,0.0,0.0,1975.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,1.0,2.3
0.0,1.0,1.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1975.0,0.0,2.3
3.0,0.0,0.0,0.0,0.0,1975.0,1.0,1.39
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1975.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,1.0,1.0,0.0,1975.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1975.0,1.0,2.3
3.0,1.0,0.0,0.0,0.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,1.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,1.0,1.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,1.0,2.3
0.0,1.0,1.0,0.0,0.0,1976.0,1.0,2.3
0.0,1.0,0.0,1.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,1.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,1.0,1.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,1.0,1.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
1.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,1.0,1.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
1.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,1.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,1.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
1.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1977.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
0.0,1.0,1.0,1.0,0.0,1977.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1977.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
0.0,1.0,1.0,0.0,0.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
11.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
